OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
KRAKEN,enrichi,Reurs,5,Reurs,5,0
KRAKEN,enrichi,Reirs,5,Reirs,5,0
KRAKEN,enrichi,Grave,5,Grave,5,0
KRAKEN,enrichi,Cambertd,8,Cambertd,8,0
KRAKEN,enrichi,Jésuites,9,Jésuites,9,0
KRAKEN,enrichi,Vois,4,Vois,4,0
KRAKEN,enrichi,Cammbetta,9,Cammbetta,9,0
KRAKEN,enrichi,Piens,5,Piens,5,0
KRAKEN,enrichi,Cambetta,8,Cambetta,8,0
KRAKEN,enrichi,Dureste,7,Dureste,7,0
KRAKEN,enrichi,Cammbettd,9,Cammbettd,9,0
KRAKEN,enrichi,COwrige,7,COwrige,7,0
KRAKEN,enrichi,Code,4,Code,4,0
KRAKEN,enrichi,Gier,4,Gier,4,0
KRAKEN,enrichi,Ali Baba,8,Baba,4,-4
KRAKEN,enrichi,Régime,7,Régime,7,0
KRAKEN,enrichi,Code !,6,Code,4,-2
KRAKEN,enrichi,Mldis,5,Mldis,5,0
KRAKEN,enrichi,Code,4,Code,4,0
KRAKEN,enrichi,Mdrge,5,Mdrge,5,0
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,Dubourg,7,Dubourg,7,0
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,Mol,3,Mol,3,0
KRAKEN,enrichi,Gens,4,Gens,4,0
KRAKEN,enrichi,Ceoiges,7,Ceoiges,7,0
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,Mdis,4,Mdis,4,0
KRAKEN,enrichi,M. Randal,9,Randal,6,-3
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,M. Dubourg,10,Dubourg,7,-3
KRAKEN,enrichi,Merwcuse,8,Merwcuse,8,0
KRAKEN,enrichi,Code,4,Code,4,0
KRAKEN,enrichi,Jennesannees,12,Jennesannees,12,0
KRAKEN,enrichi,Deut Etre I,11,Etre,4,-7
KRAKEN,enrichi,Lonne,5,Lonne,5,0
KRAKEN,enrichi,Education,9,Education,9,0
KRAKEN,enrichi,Me,2,Me,2,0
KRAKEN,enrichi,Mantiser,8,Mantiser,8,0
KRAKEN,enrichi,Cipons pa5,10,Cipons,6,-4
KRAKEN,enrichi,Morts,5,Morts,5,0
KRAKEN,enrichi,Gache,5,Gache,5,0
KRAKEN,enrichi,Comnme,6,Comnme,6,0
KRAKEN,enrichi,Ouest,5,Ouest,5,0
KRAKEN,enrichi,Catilind,8,Catilind,8,0
KRAKEN,enrichi,i md Srande,11,Srande,6,-5
KRAKEN,enrichi,Barbares,8,Barbares,8,0
KRAKEN,enrichi,Mdis,4,Mdis,4,0
KRAKEN,enrichi,Raphael,7,Raphael,7,0
KRAKEN,enrichi,Vatican,7,Vatican,7,0
KRAKEN,enrichi,Malherbe,8,Malherbe,8,0
KRAKEN,enrichi,Chakicspeare,12,Chakicspeare,12,0
KRAKEN,enrichi,i Voltaire,10,Voltaire,8,-2
KRAKEN,enrichi,Bossuet,7,Bossuet,7,0
KRAKEN,enrichi,Emnerson,8,Emnerson,8,0
KRAKEN,enrichi,"Mornes, im",10,Mornes,6,-4
KRAKEN,enrichi,Marottes,8,Marottes,8,0
KRAKEN,enrichi,Serrer,6,Serrer,6,0
KRAKEN,enrichi,Jescrre,7,Jescrre,7,0
KRAKEN,enrichi,Ratteur,7,Ratteur,7,0
KRAKEN,enrichi,Bonaparte,9,Bonaparte,9,0
KRAKEN,enrichi,Sd Ligure J,11,Ligure,6,-5
KRAKEN,enrichi,Choisis,7,Choisis,7,0
KRAKEN,enrichi,Mengager,8,Mengager,8,0
KRAKEN,enrichi,Aussl,5,Aussl,5,0
KRAKEN,enrichi,Chaussons,9,Chaussons,9,0
KRAKEN,enrichi,Me Mettrait,11,Mettrait,8,-3
KRAKEN,enrichi,M. Lssacar,10,Lssacar,7,-3
KRAKEN,enrichi,M. Issacar,10,Issacar,7,-3
KRAKEN,enrichi,Sonne,5,Sonne,5,0
KRAKEN,enrichi,Cntendons,9,Cntendons,9,0
KRAKEN,enrichi,COsthogonie,11,COsthogonie,11,0
KRAKEN,enrichi,Ia Mordle,9,Mordle,6,-3
KRAKEN,enrichi,Conserve,8,Conserve,8,0
KRAKEN,enrichi,Renreane,8,Renreane,8,0
KRAKEN,enrichi,Cesoit,6,Cesoit,6,0
KRAKEN,enrichi,Marche,6,Marche,6,0
KRAKEN,enrichi,Issacar,7,Issacar,7,0
KRAKEN,enrichi,Ies,3,Ies,3,0
KRAKEN,enrichi,Cheveur,7,Cheveur,7,0
KRAKEN,enrichi,Cohtiendra,10,Cohtiendra,10,0
KRAKEN,enrichi,Maif,4,Maif,4,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Noits,5,Noits,5,0
KRAKEN,enrichi,Mon oncle,9,oncle,5,-4
KRAKEN,enrichi,Luzure,6,Luzure,6,0
KRAKEN,enrichi,Cllesonne,9,Cllesonne,9,0
KRAKEN,enrichi,Cage,4,Cage,4,0
KRAKEN,enrichi,Criminci,8,Criminci,8,0
KRAKEN,enrichi,Jeur,4,Jeur,4,0
KRAKEN,enrichi,Sd Cassette,11,Cassette,8,-3
KRAKEN,enrichi,Commine,7,Commine,7,0
KRAKEN,enrichi,Iurure,6,Iurure,6,0
KRAKEN,enrichi,Appliquer,9,Appliquer,9,0
KRAKEN,enrichi,Pere,4,Pere,4,0
KRAKEN,enrichi,Joute,5,Joute,5,0
KRAKEN,enrichi,Sanction,8,Sanction,8,0
KRAKEN,enrichi,Vantage,7,Vantage,7,0
KRAKEN,enrichi,Stupide,7,Stupide,7,0
KRAKEN,enrichi,Jeutil,6,Jeutil,6,0
KRAKEN,enrichi,Manicurs dor,12,Manicurs,8,-4
KRAKEN,enrichi,Ceuvres,7,Ceuvres,7,0
KRAKEN,enrichi,abbe Eamargelle,15,Eamargelle,10,-5
KRAKEN,enrichi,Crreurs,7,Crreurs,7,0
KRAKEN,enrichi,Morts,5,Morts,5,0
KRAKEN,enrichi,Cuments,7,Cuments,7,0
KRAKEN,enrichi,d Mnesure,9,Mnesure,7,-2
KRAKEN,enrichi,Jaunis,6,Jaunis,6,0
KRAKEN,enrichi,Md Gestion,10,Gestion,7,-3
KRAKEN,enrichi,Etat,4,Etat,4,0
KRAKEN,enrichi,A Menteur!,10,Menteur,7,-3
KRAKEN,enrichi,Ructuations,11,Ructuations,11,0
KRAKEN,enrichi,peutè̂tre,10,peutè̂tre,10,0
KRAKEN,enrichi,Metstoi d md,12,Metstoi,7,-5
KRAKEN,enrichi,Bourse,6,Bourse,6,0
KRAKEN,enrichi,Banque,6,Banque,6,0
KRAKEN,enrichi,"sd
Mature",9,Mature,6,-3
KRAKEN,enrichi,Mon oncle,9,oncle,5,-4
KRAKEN,enrichi,Respect,7,Respect,7,0
KRAKEN,enrichi,Etablies,8,Etablies,8,0
KRAKEN,enrichi,Montesquieu,11,Montesquieu,11,0
KRAKEN,enrichi,Ga,2,Ga,2,0
KRAKEN,enrichi,Respect,7,Respect,7,0
KRAKEN,enrichi,Viendras,8,Viendras,8,0
KRAKEN,enrichi,Montarenil,10,Montarenil,10,0
KRAKEN,enrichi,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Charinante,10,Charinante,10,0
KRAKEN,enrichi,Charlorte,9,Charlorte,9,0
KRAKEN,enrichi,Marguerite,10,Marguerite,10,0
KRAKEN,enrichi,Hme Montarcuil,14,Montarcuil,10,-4
KRAKEN,enrichi,Mtme Mlontarenil,16,Mlontarenil,11,-5
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Muid,4,Muid,4,0
KRAKEN,enrichi,Mtme,4,Mtme,4,0
KRAKEN,enrichi,Gooie,5,Gooie,5,0
KRAKEN,enrichi,Bel,3,Bel,3,0
KRAKEN,enrichi,Bruvelles,9,Bruvelles,9,0
KRAKEN,enrichi,Marguerite,10,Marguerite,10,0
KRAKEN,enrichi,Margot,6,Margot,6,0
KRAKEN,enrichi,Monsicur,8,Monsicur,8,0
KRAKEN,enrichi,Ehlbicn,7,Ehlbicn,7,0
KRAKEN,enrichi,Margoi,6,Margoi,6,0
KRAKEN,enrichi,Belgiqne,8,Belgiqne,8,0
KRAKEN,enrichi,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Coinine,7,Coinine,7,0
KRAKEN,enrichi,Cher,4,Cher,4,0
KRAKEN,enrichi,Valeurs,7,Valeurs,7,0
KRAKEN,enrichi,Desbalayeursontdonne,20,Desbalayeursontdonne,20,0
KRAKEN,enrichi,Cher,4,Cher,4,0
KRAKEN,enrichi,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Mtme,4,Mtme,4,0
KRAKEN,enrichi,Montarenil,10,Montarenil,10,0
KRAKEN,enrichi,Vsurier,7,Vsurier,7,0
KRAKEN,enrichi,Gros,4,Gros,4,0
KRAKEN,enrichi,Digestion,9,Digestion,9,0
KRAKEN,enrichi,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte I,11,Charlotte,9,-2
KRAKEN,enrichi,Yme Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Flle,4,Flle,4,0
KRAKEN,enrichi,Duune,5,Duune,5,0
KRAKEN,enrichi,Leparucher,10,Leparucher,10,0
KRAKEN,enrichi,la Seine,8,Seine,5,-3
KRAKEN,enrichi,Mfine,5,Mfine,5,0
KRAKEN,enrichi,Gnements,8,Gnements,8,0
KRAKEN,enrichi,Est,3,Est,3,0
KRAKEN,enrichi,Chabirude,9,Chabirude,9,0
KRAKEN,enrichi,Caste,5,Caste,5,0
KRAKEN,enrichi,Oirestce,8,Oirestce,8,0
KRAKEN,enrichi,bou Dicul,9,Dicul,5,-4
KRAKEN,enrichi,Calmner,7,Calmner,7,0
KRAKEN,enrichi,Mon,3,Mon,3,0
KRAKEN,enrichi,ferd Oppo,9,Oppo,4,-5
KRAKEN,enrichi,sd Montre,9,Montre,6,-3
KRAKEN,enrichi,Ecoute,6,Ecoute,6,0
KRAKEN,enrichi,Ft Charlotte,12,Charlotte,9,-3
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Cher,4,Cher,4,0
KRAKEN,enrichi,Glace,5,Glace,5,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Cerveau,7,Cerveau,7,0
KRAKEN,enrichi,Vindi,5,Vindi,5,0
KRAKEN,enrichi,Snation,7,Snation,7,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Genouy,6,Genouy,6,0
KRAKEN,enrichi,Mou,3,Mou,3,0
KRAKEN,enrichi,Comnine,7,Comnine,7,0
KRAKEN,enrichi,Vant,4,Vant,4,0
KRAKEN,enrichi,Tenue,5,Tenue,5,0
KRAKEN,enrichi,Mlle,4,Mlle,4,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Emotion,7,Emotion,7,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Edouaril,8,Edouaril,8,0
KRAKEN,enrichi,"pos
Sible",9,Sible,5,-4
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,"ilde
Senti",10,Senti,5,-5
KRAKEN,enrichi,Mon oncle,9,oncle,5,-4
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Lencr,5,Lencr,5,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Mariant,7,Mariant,7,0
KRAKEN,enrichi,Comporter,9,Comporter,9,0
KRAKEN,enrichi,Serer,5,Serer,5,0
KRAKEN,enrichi,Cliarlotte,10,Cliarlotte,10,0
KRAKEN,enrichi,Ertoi,5,Ertoi,5,0
KRAKEN,enrichi,Nere,4,Nere,4,0
KRAKEN,enrichi,Ceorges !,9,Ceorges,7,-2
KRAKEN,enrichi,Irappe,6,Irappe,6,0
KRAKEN,enrichi,Moe Montareuil,14,Montareuil,10,-4
KRAKEN,enrichi,Elance,6,Elance,6,0
KRAKEN,enrichi,Sympd,5,Sympd,5,0
KRAKEN,enrichi,Celd,4,Celd,4,0
KRAKEN,enrichi,"Vd
Gabondant",12,Gabondant,9,-3
KRAKEN,enrichi,Cetteloi,8,Cetteloi,8,0
KRAKEN,enrichi,Sendarmes,9,Sendarmes,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Spoliation,10,Spoliation,10,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Charlotte,9,Charlotte,9,0
KRAKEN,enrichi,Morte,5,Morte,5,0
KRAKEN,enrichi,Vdten,5,Vdten,5,0
KRAKEN,enrichi,Vatenl,6,Vatenl,6,0
KRAKEN,enrichi,Crois,5,Crois,5,0
KRAKEN,enrichi,Word,4,Word,4,0
KRAKEN,enrichi,Bruvelles,9,Bruvelles,9,0
KRAKEN,enrichi,Cher,4,Cher,4,0
KRAKEN,enrichi,Htue Charlotte,14,Charlotte,9,-5
KRAKEN,enrichi,Charinante,10,Charinante,10,0
KRAKEN,enrichi,Geant,5,Geant,5,0
KRAKEN,enrichi,"Che
monsieur",12,monsieur,8,-4
KRAKEN,enrichi,Thouette,8,Thouette,8,0
KRAKEN,enrichi,Societé,8,Societé,8,0
KRAKEN,enrichi,"cn
Marche",9,Marche,6,-3
KRAKEN,enrichi,Mautes,6,Mautes,6,0
KRAKEN,enrichi,Comune,6,Comune,6,0
KRAKEN,enrichi,Accapd,6,Accapd,6,0
KRAKEN,enrichi,Cambrioleur,11,Cambrioleur,11,0
KRAKEN,enrichi,Croc,4,Croc,4,0
KRAKEN,enrichi,Code,4,Code,4,0
KRAKEN,enrichi,Legenre,7,Legenre,7,0
KRAKEN,enrichi,Jesus,5,Jesus,5,0
KRAKEN,enrichi,Reurs,5,Reurs,5,0
KRAKEN,enrichi,Reur,4,Reur,4,0
KRAKEN,enrichi,Cesont,6,Cesont,6,0
KRAKEN,enrichi,"Ce
Sujet",8,Sujet,5,-3
KRAKEN,enrichi,Centaine,8,Centaine,8,0
KRAKEN,enrichi,Code,4,Code,4,0
KRAKEN,enrichi,Aerne,5,Aerne,5,0
KRAKEN,enrichi,Anonyine,8,Anonyine,8,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Vant,4,Vant,4,0
KRAKEN,enrichi,"Mo-
Mopoliser",13,Mopoliser,9,-4
KRAKEN,enrichi,Mtopistes,9,Mtopistes,9,0
KRAKEN,enrichi,Nold,4,Nold,4,0
KRAKEN,enrichi,Beul,4,Beul,4,0
KRAKEN,enrichi,VIndividu,9,VIndividu,9,0
KRAKEN,enrichi,Wumanic,7,Wumanic,7,0
KRAKEN,enrichi,Ccorde,6,Ccorde,6,0
KRAKEN,enrichi,Societé,8,Societé,8,0
KRAKEN,enrichi,Comlne,6,Comlne,6,0
KRAKEN,enrichi,Carlyle,7,Carlyle,7,0
KRAKEN,enrichi,Charmo,6,Charmo,6,0
KRAKEN,enrichi,Europe,6,Europe,6,0
KRAKEN,enrichi,Leciel,6,Leciel,6,0
KRAKEN,enrichi,Cerespect,9,Cerespect,9,0
KRAKEN,enrichi,Iricane,7,Iricane,7,0
KRAKEN,enrichi,A Gunne,7,Gunne,5,-2
KRAKEN,enrichi,Bourse,6,Bourse,6,0
KRAKEN,enrichi,Liser laen,10,Liser,5,-5
KRAKEN,enrichi,Compen,6,Compen,6,0
KRAKEN,enrichi,Méanmoins,10,Méanmoins,10,0
KRAKEN,enrichi,Chiens,6,Chiens,6,0
KRAKEN,enrichi,Croquerie,9,Croquerie,9,0
KRAKEN,enrichi,Jusquici,8,Jusquici,8,0
KRAKEN,enrichi,Souvener,8,Souvener,8,0
KRAKEN,enrichi,Legenre,7,Legenre,7,0
KRAKEN,enrichi,Gaie,4,Gaie,4,0
KRAKEN,enrichi,Comine,6,Comine,6,0
KRAKEN,enrichi,Cinporter,9,Cinporter,9,0
KRAKEN,enrichi,Bruzelles,9,Bruzelles,9,0
KRAKEN,enrichi,Convaincues,11,Convaincues,11,0
KRAKEN,enrichi,Reuries,7,Reuries,7,0
KRAKEN,enrichi,Clairs,6,Clairs,6,0
KRAKEN,enrichi,A Notrei,8,Notrei,6,-2
KRAKEN,enrichi,Belges,6,Belges,6,0
KRAKEN,enrichi,Suisse,6,Suisse,6,0
KRAKEN,enrichi,Bourse,6,Bourse,6,0
KRAKEN,enrichi,Rurions,7,Rurions,7,0
KRAKEN,enrichi,Journal,7,Journal,7,0
KRAKEN,enrichi,Ranc,4,Ranc,4,0
KRAKEN,enrichi,Issacar,7,Issacar,7,0
KRAKEN,enrichi,SAnS Tache,10,Tache,5,-5
KRAKEN,enrichi,Veldsquer,9,Veldsquer,9,0
KRAKEN,enrichi,Cruels,6,Cruels,6,0
KRAKEN,enrichi,Chaisc,6,Chaisc,6,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,M. Lssacar,10,Lssacar,7,-3
KRAKEN,enrichi,Mon Dien,8,Dien,4,-4
KRAKEN,enrichi,Mton Dieu !,11,Dieu,4,-7
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Arouer,6,Arouer,6,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Assurer,7,Assurer,7,0
KRAKEN,enrichi,Monsicur,8,Monsicur,8,0
KRAKEN,enrichi,Caucase,7,Caucase,7,0
KRAKEN,enrichi,M. Randal,9,Randal,6,-3
KRAKEN,enrichi,Chpostes,8,Chpostes,8,0
KRAKEN,enrichi,Monsicur!,9,Monsicur,8,-1
KRAKEN,enrichi,Monsicur,8,Monsicur,8,0
KRAKEN,enrichi,Randal,6,Randal,6,0
KRAKEN,enrichi,Reureusemnent,13,Reureusemnent,13,0
KRAKEN,enrichi,M. Randal,9,Randal,6,-3
KRAKEN,enrichi,Manufacturier,13,Manufacturier,13,0
KRAKEN,enrichi,Mest,4,Mest,4,0
KRAKEN,enrichi,Issacar,7,Issacar,7,0
KRAKEN,enrichi,Banques,7,Banques,7,0
KRAKEN,enrichi,Celd,4,Celd,4,0
KRAKEN,enrichi,Belgique,8,Belgique,8,0
KRAKEN,enrichi,Banques,7,Banques,7,0
KRAKEN,enrichi,Cher,4,Cher,4,0
KRAKEN,enrichi,Isacar,6,Isacar,6,0
KRAKEN,enrichi,M. Randal,9,Randal,6,-3
KRAKEN,enrichi,Austriel,8,Austriel,8,0
KRAKEN,enrichi,Darbroek,8,Darbroek,8,0
KRAKEN,enrichi,Chante,6,Chante,6,0
KRAKEN,enrichi,Essacar,7,Essacar,7,0
KRAKEN,enrichi,Sentiments,10,Sentiments,10,0
KRAKEN,enrichi,"E
 Comine",9,Comine,6,-3
KRAKEN,enrichi,Ranclle,7,Ranclle,7,0
KRAKEN,enrichi,Le Chien,8,Chien,5,-3
KRAKEN,enrichi,Monsicur,8,Monsicur,8,0
KRAKEN,enrichi,Vule,4,Vule,4,0
KRAKEN,enrichi,Darbrock,8,Darbrock,8,0
KRAKEN,enrichi,Biuzelles,9,Biuzelles,9,0
KRAKEN,enrichi,Monsieur,8,Monsieur,8,0
KRAKEN,enrichi,Rogetld,7,Rogetld,7,0
KRAKEN,enrichi,Couches,7,Couches,7,0
KRAKEN,enrichi,Crois,5,Crois,5,0
KRAKEN,enrichi,Scignements,11,Scignements,11,0
KRAKEN,enrichi,Issacar,7,Issacar,7,0
KRAKEN,enrichi,Dection,7,Dection,7,0
KRAKEN,enrichi,Rair,4,Rair,4,0
KRAKEN,enrichi,Louc,4,Louc,4,0
KRAKEN,enrichi,Corninencer,11,Corninencer,11,0
KRAKEN,enrichi,Liens,5,Liens,5,0
KRAKEN,enrichi,Reurs,5,Reurs,5,0
KRAKEN,enrichi,Rotte,5,Rotte,5,0
KRAKEN,enrichi,Corinenedit,11,Corinenedit,11,0
KRAKEN,enrichi,Comine,6,Comine,6,0
KRAKEN,enrichi,Commer,6,Commer,6,0
KRAKEN,enrichi,Lgurdi,6,Lgurdi,6,0
KRAKEN,enrichi,Couvent,7,Couvent,7,0
KRAKEN,enrichi,Aujourdhu,9,Aujourdhu,9,0
KRAKEN,enrichi,Thorieur,8,Thorieur,8,0
KRAKEN,enrichi,lEtat,5,lEtat,5,0
KRAKEN,enrichi,Chasse Cs,9,Chasse,6,-3
KRAKEN,enrichi,u Louvre,8,Louvre,6,-2
KRAKEN,enrichi,Londres,7,Londres,7,0
KRAKEN,enrichi,Commandant,10,Commandant,10,0
KRAKEN,enrichi,Cetettet,8,Cetettet,8,0
KRAKEN,enrichi,Ventive,7,Ventive,7,0
KRAKEN,enrichi,Glaises,7,Glaises,7,0
KRAKEN,enrichi,Vichy,5,Vichy,5,0
KRAKEN,enrichi,Mdl,3,Mdl,3,0
KRAKEN,enrichi,Etcette,7,Etcette,7,0
KRAKEN,enrichi,Chanoine,8,Chanoine,8,0
KRAKEN,enrichi,Crucikr,7,Crucikr,7,0
KRAKEN,enrichi,Vichy,5,Vichy,5,0
KRAKEN,enrichi,Broussaille,11,Broussaille,11,0
KRAKEN,enrichi,Broussaille,11,Broussaille,11,0
KRAKEN,enrichi,Broussdille,11,Broussdille,11,0
KRAKEN,enrichi,Alheure,7,Alheure,7,0
KRAKEN,enrichi,Cestle,6,Cestle,6,0
KRAKEN,enrichi,Chaussons,9,Chaussons,9,0
KRAKEN,enrichi,Cendre,6,Cendre,6,0
KRAKEN,enrichi,Montons,7,Montons,7,0
KRAKEN,enrichi,Chammbre,8,Chammbre,8,0
KRAKEN,enrichi,Cnjambe,7,Cnjambe,7,0
KRAKEN,enrichi,Gauche,6,Gauche,6,0
KRAKEN,enrichi,Roger,5,Roger,5,0
KRAKEN,enrichi,Liens,5,Liens,5,0
KRAKEN,enrichi,Estce,5,Estce,5,0
KRAKEN,enrichi,Candur,6,Candur,6,0
KRAKEN,enrichi,Venise,6,Venise,6,0
KRAKEN,enrichi,Mercure,7,Mercure,7,0
KRAKEN,enrichi,Gammne,6,Gammne,6,0
KRAKEN,enrichi,Ctammpounons,12,Ctammpounons,12,0
KRAKEN,enrichi,Vimiter,7,Vimiter,7,0
KRAKEN,enrichi,Roger,5,Roger,5,0
KRAKEN,enrichi,Serrure,7,Serrure,7,0
KRAKEN,enrichi,Serrure,7,Serrure,7,0
KRAKEN,enrichi,Qui Sourit,10,Sourit,6,-4
KRAKEN,enrichi,Delpich,7,Delpich,7,0
KRAKEN,enrichi,Chaufons,8,Chaufons,8,0
KRAKEN,enrichi,Savoi,5,Savoi,5,0
KRAKEN,enrichi,Cottre,6,Cottre,6,0
KRAKEN,enrichi,Enlin,5,Enlin,5,0
KRAKEN,enrichi,Kgure,5,Kgure,5,0
KRAKEN,enrichi,Roger,5,Roger,5,0
KRAKEN,enrichi,Roger,5,Roger,5,0
KRAKEN,enrichi,SOnnette,8,SOnnette,8,0
KRAKEN,enrichi,Roger,5,Roger,5,0
KRAKEN,enrichi,Mne Ailumetre,13,Ailumetre,9,-4
KRAKEN,enrichi,Mlaintenant,11,Mlaintenant,11,0
KRAKEN,enrichi,Broussaille,11,Broussaille,11,0
