OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Banques,7,Banques,7,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Banques,7,Banques,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,M. Randal,9,Randal,6,-3
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Volontiers,10,Volontiers,10,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Darbroëk,8,Darbroëk,8,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Roi Salomon,11,Salomon,7,-4
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Tiens,5,Tiens,5,0
REF,quaero_fusioné,Belgique,8,Belgique,8,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,l'Individu,10,Individu,8,-2
REF,quaero_fusioné,Nature,6,Nature,6,0
REF,quaero_fusioné,au Louvre,9,Louvre,6,-3
REF,quaero_fusioné,Vierge,6,Vierge,6,0
REF,quaero_fusioné,Vichy,5,Vichy,5,0
REF,quaero_fusioné,Vichy,5,Vichy,5,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,Poissy,6,Poissy,6,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Tiens,5,Tiens,5,0
REF,quaero_fusioné,Venise,6,Venise,6,0
REF,quaero_fusioné,Mercure,7,Mercure,7,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Fichet,6,Fichet,6,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Ostende,7,Ostende,7,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Venise,6,Venise,6,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Bourges,7,Bourges,7,0
REF,quaero_fusioné,Châteauroux,11,Châteauroux,11,0
REF,quaero_fusioné,Bourse,6,Bourse,6,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Belgique,8,Belgique,8,0
REF,quaero_fusioné,Belge,5,Belge,5,0
REF,quaero_fusioné,Rente,5,Rente,5,0
REF,quaero_fusioné,Villes,6,Villes,6,0
REF,quaero_fusioné,Ottomane,8,Ottomane,8,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,le Japon,8,Japon,5,-3
REF,quaero_fusioné,la Chine,8,Chine,5,-3
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Européen,8,Européen,8,0
REF,quaero_fusioné,Jaunes,6,Jaunes,6,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Asie Mineure,12,Mineure,7,-5
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Roger-la-Honte,14,Roger-la-Honte,14,0
REF,quaero_fusioné,– Diable !,10,Diable,6,-4
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Rente,5,Rente,5,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Dieu !,6,Dieu,4,-2
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,Piccadilly,10,Piccadilly,10,0
REF,quaero_fusioné,Brompton Road,13,Brompton,8,-5
REF,quaero_fusioné,Kensington,10,Kensington,10,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Bizarre !,9,Bizarre,7,-2
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Empire,6,Empire,6,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Randal,6,Randal,6,0
REF,quaero_fusioné,Vraiment !,10,Vraiment,8,-2
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,l'Empire,8,Empire,6,-2
REF,quaero_fusioné,Kensington,10,Kensington,10,0
REF,quaero_fusioné,Juif,4,Juif,4,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Randal,6,Randal,6,0
REF,quaero_fusioné,Venise,6,Venise,6,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Justice,7,Justice,7,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Conclusion,10,Conclusion,10,0
REF,quaero_fusioné,Bravo !,7,Bravo,5,-2
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Cayenne,7,Cayenne,7,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Suisse,6,Suisse,6,0
REF,quaero_fusioné,Randal,6,Randal,6,0
REF,quaero_fusioné,la Ville-Lumière,16,Ville-Lumière,13,-3
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Roger,5,Roger,5,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,Broussaille,11,Broussaille,11,0
REF,quaero_fusioné,Cartouche,9,Cartouche,9,0
REF,quaero_fusioné,– Monsieur,10,Monsieur,8,-2
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Est,3,Est,3,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Madame,6,Madame,6,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Russe,5,Russe,5,0
REF,quaero_fusioné,Russe,5,Russe,5,0
REF,quaero_fusioné,Monsieur !,10,Monsieur,8,-2
REF,quaero_fusioné,Monsieur !,10,Monsieur,8,-2
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Polytechnique,13,Polytechnique,13,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Eh !,4,Eh,2,-2
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Belgique,8,Belgique,8,0
REF,quaero_fusioné,Suisse,6,Suisse,6,0
REF,quaero_fusioné,Europe,6,Europe,6,0
REF,quaero_fusioné,Européen,8,Européen,8,0
REF,quaero_fusioné,Lédas,5,Lédas,5,0
REF,quaero_fusioné,Dianes,6,Dianes,6,0
REF,quaero_fusioné,Danaés,6,Danaés,6,0
REF,quaero_fusioné,Turenne,7,Turenne,7,0
REF,quaero_fusioné,Issacar,7,Issacar,7,0
REF,quaero_fusioné,cher Monsieur,13,Monsieur,8,-5
REF,quaero_fusioné,cher Monsieur,13,Monsieur,8,-5
REF,quaero_fusioné,cher Monsieur,13,Monsieur,8,-5
REF,quaero_fusioné,– Monsieur,10,Monsieur,8,-2
REF,quaero_fusioné,Mon Dieu,8,Dieu,4,-4
REF,quaero_fusioné,Guizot,6,Guizot,6,0
REF,quaero_fusioné,Remords,7,Remords,7,0
REF,quaero_fusioné,Remords,7,Remords,7,0
REF,quaero_fusioné,du Nord,7,Nord,4,-3
REF,quaero_fusioné,Dieu !,6,Dieu,4,-2
REF,quaero_fusioné,Bourse,6,Bourse,6,0
REF,quaero_fusioné,Bourse,6,Bourse,6,0
REF,quaero_fusioné,Ecclésiaste,11,Ecclésiaste,11,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Vaine,5,Vaine,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,– Monsieur,10,Monsieur,8,-2
REF,quaero_fusioné,Boulogne,8,Boulogne,8,0
REF,quaero_fusioné,Boulogne,8,Boulogne,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Albion,6,Albion,6,0
REF,quaero_fusioné,Washington,10,Washington,10,0
REF,quaero_fusioné,Lafayette,9,Lafayette,9,0
REF,quaero_fusioné,Montréal,8,Montréal,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Lafayette,9,Lafayette,9,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur !,10,Monsieur,8,-2
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Chambre,7,Chambre,7,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Société,7,Société,7,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur !,10,Monsieur,8,-2
REF,quaero_fusioné,Société,7,Société,7,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Nord,4,Nord,4,0
REF,quaero_fusioné,République,10,République,10,0
REF,quaero_fusioné,cher Monsieur,13,Monsieur,8,-5
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Le Monsieur,11,Monsieur,8,-3
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Suisse,6,Suisse,6,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Paternoster,11,Paternoster,11,0
REF,quaero_fusioné,Vandale,7,Vandale,7,0
REF,quaero_fusioné,Est,3,Est,3,0
REF,quaero_fusioné,Société,7,Société,7,0
REF,quaero_fusioné,Eh !,4,Eh,2,-2
REF,quaero_fusioné,Sociale,7,Sociale,7,0
REF,quaero_fusioné,Société,7,Société,7,0
REF,quaero_fusioné,Colomb,6,Colomb,6,0
REF,quaero_fusioné,Société,7,Société,7,0
REF,quaero_fusioné,Balon,5,Balon,5,0
REF,quaero_fusioné,Tiens !,7,Tiens,5,-2
REF,quaero_fusioné,Mme Talmasco,12,Talmasco,8,-4
REF,quaero_fusioné,Mme Talmasco,12,Talmasco,8,-4
REF,quaero_fusioné,Mme Talmasco,12,Talmasco,8,-4
REF,quaero_fusioné,Mme Talmasco,12,Talmasco,8,-4
REF,quaero_fusioné,Eh !,4,Eh,2,-2
REF,quaero_fusioné,Vidocq,6,Vidocq,6,0
REF,quaero_fusioné,La Révolution,13,Révolution,10,-3
REF,quaero_fusioné,Némésis,7,Némésis,7,0
REF,quaero_fusioné,Bakounine,9,Bakounine,9,0
REF,quaero_fusioné,Individualité,13,Individualité,13,0
REF,quaero_fusioné,l'Individu,10,Individu,8,-2
REF,quaero_fusioné,l'Individu,10,Individu,8,-2
REF,quaero_fusioné,Bourgeoisie,11,Bourgeoisie,11,0
REF,quaero_fusioné,Est,3,Est,3,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Cayenne,7,Cayenne,7,0
REF,quaero_fusioné,Condamné !,10,Condamné,8,-2
REF,quaero_fusioné,République,10,République,10,0
REF,quaero_fusioné,Cayenne,7,Cayenne,7,0
REF,quaero_fusioné,Dauphin,7,Dauphin,7,0
REF,quaero_fusioné,République,10,République,10,0
REF,quaero_fusioné,New-York,8,New-York,8,0
REF,quaero_fusioné,République,10,République,10,0
REF,quaero_fusioné,Canonnier,9,Canonnier,9,0
REF,quaero_fusioné,Canonnier,9,Canonnier,9,0
REF,quaero_fusioné,Eh !,4,Eh,2,-2
REF,quaero_fusioné,Machin,6,Machin,6,0
REF,quaero_fusioné,Saluts,6,Saluts,6,0
REF,quaero_fusioné,Mon Dieu !,10,Dieu,4,-6
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,La « ,5,La,2,-3
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Lombroso,8,Lombroso,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Voleur,6,Voleur,6,0
REF,quaero_fusioné,M.,2,M.,2,0
REF,quaero_fusioné,Machin,6,Machin,6,0
REF,quaero_fusioné,Vraiment !,10,Vraiment,8,-2
REF,quaero_fusioné,Montareuil,10,Montareuil,10,0
REF,quaero_fusioné,Randal,6,Randal,6,0
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Eh !,4,Eh,2,-2
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Revue,5,Revue,5,0
REF,quaero_fusioné,Suisse,6,Suisse,6,0
REF,quaero_fusioné,Lombroso,8,Lombroso,8,0
REF,quaero_fusioné,Lombroso,8,Lombroso,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Direction,9,Direction,9,0
REF,quaero_fusioné,Directeur,9,Directeur,9,0
REF,quaero_fusioné,Pâques,6,Pâques,6,0
REF,quaero_fusioné,Vois-tu,7,Vois,4,-3
REF,quaero_fusioné,Mouratet,8,Mouratet,8,0
REF,quaero_fusioné,République,10,République,10,0
REF,quaero_fusioné,République !,12,République,10,-2
REF,quaero_fusioné,Renaissance,11,Renaissance,11,0
REF,quaero_fusioné,Cirque,6,Cirque,6,0
REF,quaero_fusioné,Mon Dieu,8,Mon,3,-5
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Monsieur,8,Monsieur,8,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Est,3,Est,3,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Parisienne,10,Parisienne,10,0
REF,quaero_fusioné,Peuple,6,Peuple,6,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Renée,5,Renée,5,0
REF,quaero_fusioné,Napoléon,8,Napoléon,8,0
