OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
KRAKEN,quaero_fusioné,Empossible,10,Empossible,10,0
KRAKEN,quaero_fusioné,Parde,5,Parde,5,0
KRAKEN,quaero_fusioné,Randal,6,Randal,6,0
KRAKEN,quaero_fusioné,Messieurs,9,Messieurs,9,0
KRAKEN,quaero_fusioné,Voleur-la,9,Voleur,6,-3
KRAKEN,quaero_fusioné,Voleur,6,Voleur,6,0
KRAKEN,quaero_fusioné,le Voleur,9,Voleur,6,-3
KRAKEN,quaero_fusioné,Retrir,6,Retrir,6,0
KRAKEN,quaero_fusioné,Dentetre,8,Dentetre,8,0
KRAKEN,quaero_fusioné,DARIEN,6,DARIEN,6,0
KRAKEN,quaero_fusioné,W7I,3,W7I,3,0
KRAKEN,quaero_fusioné,IVr,3,IVr,3,0
KRAKEN,quaero_fusioné,Couclusions,11,Couclusions,11,0
KRAKEN,quaero_fusioné,Mme Dubourg,11,Dubourg,7,-4
KRAKEN,quaero_fusioné,Augustine,9,Augustine,9,0
KRAKEN,quaero_fusioné,JErles,6,JErles,6,0
KRAKEN,quaero_fusioné,Lecure,6,Lecure,6,0
KRAKEN,quaero_fusioné,Aurontun,8,Aurontun,8,0
KRAKEN,quaero_fusioné,Jappd-,6,Jappd-,6,0
KRAKEN,quaero_fusioné,Cher,4,Cher,4,0
KRAKEN,quaero_fusioné,Chales,6,Chales,6,0
KRAKEN,quaero_fusioné,Candeur !,9,Candeur,7,-2
KRAKEN,quaero_fusioné,Jene,4,Jene,4,0
KRAKEN,quaero_fusioné,Sonniges,8,Sonniges,8,0
KRAKEN,quaero_fusioné,Reurs,5,Reurs,5,0
KRAKEN,quaero_fusioné,Reirs,5,Reirs,5,0
KRAKEN,quaero_fusioné,Grave,5,Grave,5,0
KRAKEN,quaero_fusioné,Jésuites,9,Jésuites,9,0
KRAKEN,quaero_fusioné,Vois,4,Vois,4,0
KRAKEN,quaero_fusioné,Dureste,7,Dureste,7,0
KRAKEN,quaero_fusioné,Cammbettd,9,Cammbettd,9,0
KRAKEN,quaero_fusioné,"tou
Jours",9,Jours,5,-4
KRAKEN,quaero_fusioné,COwrige,7,COwrige,7,0
KRAKEN,quaero_fusioné,Dénétrer,10,Dénétrer,10,0
KRAKEN,quaero_fusioné,Gucillir,8,Gucillir,8,0
KRAKEN,quaero_fusioné,Ali Baba,8,Baba,4,-4
KRAKEN,quaero_fusioné,Régime,7,Régime,7,0
KRAKEN,quaero_fusioné,Mdrge,5,Mdrge,5,0
KRAKEN,quaero_fusioné,père,5,père,5,0
KRAKEN,quaero_fusioné,Gens,4,Gens,4,0
KRAKEN,quaero_fusioné,Ceoiges,7,Ceoiges,7,0
KRAKEN,quaero_fusioné,Iamndis,7,Iamndis,7,0
KRAKEN,quaero_fusioné,M. Randal,9,Randal,6,-3
KRAKEN,quaero_fusioné,Adicu,5,Adicu,5,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,M. Dubourg,10,Dubourg,7,-3
KRAKEN,quaero_fusioné,Grandes,7,Grandes,7,0
KRAKEN,quaero_fusioné,VOIEUE,6,VOIEUE,6,0
KRAKEN,quaero_fusioné,Rairant,7,Rairant,7,0
KRAKEN,quaero_fusioné,Jennesannees,12,Jennesannees,12,0
KRAKEN,quaero_fusioné,Grossissent,11,Grossissent,11,0
KRAKEN,quaero_fusioné,Victime,7,Victime,7,0
KRAKEN,quaero_fusioné,Lonne,5,Lonne,5,0
KRAKEN,quaero_fusioné,Ca Commne,9,Commne,6,-3
KRAKEN,quaero_fusioné,Me,2,Me,2,0
KRAKEN,quaero_fusioné,Mantiser,8,Mantiser,8,0
KRAKEN,quaero_fusioné,connditpoint i,14,connditpoint,12,-2
KRAKEN,quaero_fusioné,"oet
Classique",13,Classique,9,-4
KRAKEN,quaero_fusioné,Cipons pa5,10,Cipons,6,-4
KRAKEN,quaero_fusioné,Morts,5,Morts,5,0
KRAKEN,quaero_fusioné,Gache,5,Gache,5,0
KRAKEN,quaero_fusioné,i md Srande,11,Srande,6,-5
KRAKEN,quaero_fusioné,JésusChrist,12,JésusChrist,12,0
KRAKEN,quaero_fusioné,Barbares,8,Barbares,8,0
KRAKEN,quaero_fusioné,Vatican,7,Vatican,7,0
KRAKEN,quaero_fusioné,Malherbe,8,Malherbe,8,0
KRAKEN,quaero_fusioné,Bossuet,7,Bossuet,7,0
KRAKEN,quaero_fusioné,Emnerson,8,Emnerson,8,0
KRAKEN,quaero_fusioné,Chagrins,8,Chagrins,8,0
KRAKEN,quaero_fusioné,Vaincus,7,Vaincus,7,0
KRAKEN,quaero_fusioné,Grandes,7,Grandes,7,0
KRAKEN,quaero_fusioné,Sagner,6,Sagner,6,0
KRAKEN,quaero_fusioné,Marottes,8,Marottes,8,0
KRAKEN,quaero_fusioné,Serrer,6,Serrer,6,0
KRAKEN,quaero_fusioné,Jescrre,7,Jescrre,7,0
KRAKEN,quaero_fusioné,Messicurs !,11,Messicurs,9,-2
KRAKEN,quaero_fusioné,Ratteur,7,Ratteur,7,0
KRAKEN,quaero_fusioné,Bonaparte,9,Bonaparte,9,0
KRAKEN,quaero_fusioné,Sd Ligure J,11,Ligure,6,-5
KRAKEN,quaero_fusioné,Choisis,7,Choisis,7,0
KRAKEN,quaero_fusioné,Peutetre,8,Peutetre,8,0
KRAKEN,quaero_fusioné,Jy,2,Jy,2,0
KRAKEN,quaero_fusioné,Chaussons,9,Chaussons,9,0
KRAKEN,quaero_fusioné,Me Mettrait,11,Mettrait,8,-3
KRAKEN,quaero_fusioné,M. Lssacar,10,Lssacar,7,-3
KRAKEN,quaero_fusioné,M. Issacar,10,Issacar,7,-3
KRAKEN,quaero_fusioné,Sonne,5,Sonne,5,0
KRAKEN,quaero_fusioné,Cntendons,9,Cntendons,9,0
KRAKEN,quaero_fusioné,Issacar,7,Issacar,7,0
KRAKEN,quaero_fusioné,Ia Mordle,9,Mordle,6,-3
KRAKEN,quaero_fusioné,VOLEUE,6,VOLEUE,6,0
KRAKEN,quaero_fusioné,Conserve,8,Conserve,8,0
KRAKEN,quaero_fusioné,Renreane,8,Renreane,8,0
KRAKEN,quaero_fusioné,Sequences,9,Sequences,9,0
KRAKEN,quaero_fusioné,Cesoit,6,Cesoit,6,0
KRAKEN,quaero_fusioné,Gereux,6,Gereux,6,0
KRAKEN,quaero_fusioné,Issacar,7,Issacar,7,0
KRAKEN,quaero_fusioné,Crains,6,Crains,6,0
KRAKEN,quaero_fusioné,Proudhon,8,Proudhon,8,0
KRAKEN,quaero_fusioné,Cheveur,7,Cheveur,7,0
KRAKEN,quaero_fusioné,ISsacdt,7,ISsacdt,7,0
KRAKEN,quaero_fusioné,Cohtiendra,10,Cohtiendra,10,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Noits,5,Noits,5,0
KRAKEN,quaero_fusioné,Peutetre,8,Peutetre,8,0
KRAKEN,quaero_fusioné,Bois Cxact,10,Cxact,5,-5
KRAKEN,quaero_fusioné,Cllesonne,9,Cllesonne,9,0
KRAKEN,quaero_fusioné,Criminci,8,Criminci,8,0
KRAKEN,quaero_fusioné,Logmatique,10,Logmatique,10,0
KRAKEN,quaero_fusioné,Etavare,7,Etavare,7,0
KRAKEN,quaero_fusioné,Jeur,4,Jeur,4,0
KRAKEN,quaero_fusioné,Sd Cassette,11,Cassette,8,-3
KRAKEN,quaero_fusioné,Commine,7,Commine,7,0
KRAKEN,quaero_fusioné,A LE VOLEUR,11,VOLEUR,6,-5
KRAKEN,quaero_fusioné,Ilreste,7,Ilreste,7,0
KRAKEN,quaero_fusioné,Occu-,5,Occu-,5,0
KRAKEN,quaero_fusioné,Iurure,6,Iurure,6,0
KRAKEN,quaero_fusioné,Souvir,6,Souvir,6,0
KRAKEN,quaero_fusioné,Couleversement,14,Couleversement,14,0
KRAKEN,quaero_fusioné,séniliré,10,séniliré,10,0
KRAKEN,quaero_fusioné,Pere,4,Pere,4,0
KRAKEN,quaero_fusioné,Tlus,4,Tlus,4,0
KRAKEN,quaero_fusioné,Joute,5,Joute,5,0
KRAKEN,quaero_fusioné,Sanction,8,Sanction,8,0
KRAKEN,quaero_fusioné,Stupide,7,Stupide,7,0
KRAKEN,quaero_fusioné,Jeutil,6,Jeutil,6,0
KRAKEN,quaero_fusioné,Manicurs dor,12,Manicurs,8,-4
KRAKEN,quaero_fusioné,Colere,6,Colere,6,0
KRAKEN,quaero_fusioné,Ceuvres,7,Ceuvres,7,0
KRAKEN,quaero_fusioné,abbe Eamargelle,15,Eamargelle,10,-5
KRAKEN,quaero_fusioné,Crreurs,7,Crreurs,7,0
KRAKEN,quaero_fusioné,Morts,5,Morts,5,0
KRAKEN,quaero_fusioné,Cuments,7,Cuments,7,0
KRAKEN,quaero_fusioné,d Mnesure,9,Mnesure,7,-2
KRAKEN,quaero_fusioné,Jaunis,6,Jaunis,6,0
KRAKEN,quaero_fusioné,Md Gestion,10,Gestion,7,-3
KRAKEN,quaero_fusioné,Etat,4,Etat,4,0
KRAKEN,quaero_fusioné,Oncle,5,Oncle,5,0
KRAKEN,quaero_fusioné,Gucule,6,Gucule,6,0
KRAKEN,quaero_fusioné,A Menteur!,10,Menteur,7,-3
KRAKEN,quaero_fusioné,Voleur!,7,Voleur,6,-1
KRAKEN,quaero_fusioné,Ructuations,11,Ructuations,11,0
KRAKEN,quaero_fusioné,Metstoi d md,12,Metstoi,7,-5
KRAKEN,quaero_fusioné,Banque,6,Banque,6,0
KRAKEN,quaero_fusioné,Regme,5,Regme,5,0
KRAKEN,quaero_fusioné,"sd
Mature",9,Mature,6,-3
KRAKEN,quaero_fusioné,Mon oncle,9,oncle,5,-4
KRAKEN,quaero_fusioné,Essayesen,9,Essayesen,9,0
KRAKEN,quaero_fusioné,Respect,7,Respect,7,0
KRAKEN,quaero_fusioné,Etablies,8,Etablies,8,0
KRAKEN,quaero_fusioné,Respect,7,Respect,7,0
KRAKEN,quaero_fusioné,Viendras,8,Viendras,8,0
KRAKEN,quaero_fusioné,Montarenil,10,Montarenil,10,0
KRAKEN,quaero_fusioné,Lemande,7,Lemande,7,0
KRAKEN,quaero_fusioné,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,quaero_fusioné,Charlorte,9,Charlorte,9,0
KRAKEN,quaero_fusioné,Marguerite,10,Marguerite,10,0
KRAKEN,quaero_fusioné,Hme Montarcuil,14,Montarcuil,10,-4
KRAKEN,quaero_fusioné,Egure,5,Egure,5,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Gooie,5,Gooie,5,0
KRAKEN,quaero_fusioné,LE VOLEUR,9,VOLEUR,6,-3
KRAKEN,quaero_fusioné,Bruvelles,9,Bruvelles,9,0
KRAKEN,quaero_fusioné,Marguerite,10,Marguerite,10,0
KRAKEN,quaero_fusioné,Thibet,6,Thibet,6,0
KRAKEN,quaero_fusioné,Monsicur,8,Monsicur,8,0
KRAKEN,quaero_fusioné,Ehlbicn,7,Ehlbicn,7,0
KRAKEN,quaero_fusioné,Bruvelles,9,Bruvelles,9,0
KRAKEN,quaero_fusioné,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,quaero_fusioné,Coinine,7,Coinine,7,0
KRAKEN,quaero_fusioné,Bruvelles,9,Bruvelles,9,0
KRAKEN,quaero_fusioné,Cher,4,Cher,4,0
KRAKEN,quaero_fusioné,Valeurs,7,Valeurs,7,0
KRAKEN,quaero_fusioné,Desbalayeursontdonne,20,Desbalayeursontdonne,20,0
KRAKEN,quaero_fusioné,Cher,4,Cher,4,0
KRAKEN,quaero_fusioné,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,quaero_fusioné,Warguerite,10,Warguerite,10,0
KRAKEN,quaero_fusioné,Setre,5,Setre,5,0
KRAKEN,quaero_fusioné,Montarenil,10,Montarenil,10,0
KRAKEN,quaero_fusioné,Digestion,9,Digestion,9,0
KRAKEN,quaero_fusioné,Mme Montareuil,14,Montareuil,10,-4
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte I,11,Charlotte,9,-2
KRAKEN,quaero_fusioné,Peutetre,8,Peutetre,8,0
KRAKEN,quaero_fusioné,Leparucher,10,Leparucher,10,0
KRAKEN,quaero_fusioné,la Seine,8,Seine,5,-3
KRAKEN,quaero_fusioné,Mfine,5,Mfine,5,0
KRAKEN,quaero_fusioné,Gnements,8,Gnements,8,0
KRAKEN,quaero_fusioné,Edouard,7,Edouard,7,0
KRAKEN,quaero_fusioné,Chabirude,9,Chabirude,9,0
KRAKEN,quaero_fusioné,Caste,5,Caste,5,0
KRAKEN,quaero_fusioné,Oirestce,8,Oirestce,8,0
KRAKEN,quaero_fusioné,Calmner,7,Calmner,7,0
KRAKEN,quaero_fusioné,ferd Oppo,9,Oppo,4,-5
KRAKEN,quaero_fusioné,sd Montre,9,Montre,6,-3
KRAKEN,quaero_fusioné,Ecoute,6,Ecoute,6,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Circons,7,Circons,7,0
KRAKEN,quaero_fusioné,Cher,4,Cher,4,0
KRAKEN,quaero_fusioné,Glace,5,Glace,5,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Verdiet,7,Verdiet,7,0
KRAKEN,quaero_fusioné,Vindi,5,Vindi,5,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,VOLEUR,6,VOLEUR,6,0
KRAKEN,quaero_fusioné,Genouy,6,Genouy,6,0
KRAKEN,quaero_fusioné,LE VOLEUR,9,VOLEUR,6,-3
KRAKEN,quaero_fusioné,Jentqu'clle,11,Jentqu',7,-4
KRAKEN,quaero_fusioné,Comnine,7,Comnine,7,0
KRAKEN,quaero_fusioné,Tenue,5,Tenue,5,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Emotion,7,Emotion,7,0
KRAKEN,quaero_fusioné,In,2,In,2,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Edouaril,8,Edouaril,8,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,u Ohl,5,Ohl,3,-2
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Mariant,7,Mariant,7,0
KRAKEN,quaero_fusioné,Comporter,9,Comporter,9,0
KRAKEN,quaero_fusioné,Ertoi,5,Ertoi,5,0
KRAKEN,quaero_fusioné,Nere,4,Nere,4,0
KRAKEN,quaero_fusioné,Goure,5,Goure,5,0
KRAKEN,quaero_fusioné,Volcommischer,13,Volcommischer,13,0
KRAKEN,quaero_fusioné,Elance,6,Elance,6,0
KRAKEN,quaero_fusioné,Gette,5,Gette,5,0
KRAKEN,quaero_fusioné,i Ilfallait,11,Ilfallait,9,-2
KRAKEN,quaero_fusioné,Sympd,5,Sympd,5,0
KRAKEN,quaero_fusioné,Turs,4,Turs,4,0
KRAKEN,quaero_fusioné,Cetteloi,8,Cetteloi,8,0
KRAKEN,quaero_fusioné,Sendarmes,9,Sendarmes,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Gucule,6,Gucule,6,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,mne Suivre,10,Suivre,6,-4
KRAKEN,quaero_fusioné,Charlotte,9,Charlotte,9,0
KRAKEN,quaero_fusioné,Word,4,Word,4,0
KRAKEN,quaero_fusioné,Bruvelles,9,Bruvelles,9,0
KRAKEN,quaero_fusioné,Geant,5,Geant,5,0
KRAKEN,quaero_fusioné,"Che
monsieur",12,monsieur,8,-4
KRAKEN,quaero_fusioné,Thouette,8,Thouette,8,0
KRAKEN,quaero_fusioné,Jy,2,Jy,2,0
KRAKEN,quaero_fusioné,Accapd,6,Accapd,6,0
KRAKEN,quaero_fusioné,Cambrioleur,11,Cambrioleur,11,0
KRAKEN,quaero_fusioné,Jesus,5,Jesus,5,0
KRAKEN,quaero_fusioné,IIy,3,IIy,3,0
KRAKEN,quaero_fusioné,Reurs,5,Reurs,5,0
KRAKEN,quaero_fusioné,Reur,4,Reur,4,0
KRAKEN,quaero_fusioné,Cesont,6,Cesont,6,0
KRAKEN,quaero_fusioné,Vinluence,9,Vinluence,9,0
KRAKEN,quaero_fusioné,Centaine,8,Centaine,8,0
KRAKEN,quaero_fusioné,Aerne,5,Aerne,5,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Vant,4,Vant,4,0
KRAKEN,quaero_fusioné,"Mo-
Mopoliser",13,Mopoliser,9,-4
KRAKEN,quaero_fusioné,Nold,4,Nold,4,0
KRAKEN,quaero_fusioné,Beul,4,Beul,4,0
KRAKEN,quaero_fusioné,VIndividu,9,VIndividu,9,0
KRAKEN,quaero_fusioné,Couditions,10,Couditions,10,0
KRAKEN,quaero_fusioné,Wumanic,7,Wumanic,7,0
KRAKEN,quaero_fusioné,Comlne,6,Comlne,6,0
KRAKEN,quaero_fusioné,Carlyle,7,Carlyle,7,0
KRAKEN,quaero_fusioné,Leciel,6,Leciel,6,0
KRAKEN,quaero_fusioné,Cerespect,9,Cerespect,9,0
KRAKEN,quaero_fusioné,Kgure,5,Kgure,5,0
KRAKEN,quaero_fusioné,Czacte,6,Czacte,6,0
KRAKEN,quaero_fusioné,A Gunne,7,Gunne,5,-2
KRAKEN,quaero_fusioné,Bourse,6,Bourse,6,0
KRAKEN,quaero_fusioné,Liser laen,10,Liser,5,-5
KRAKEN,quaero_fusioné,Compen,6,Compen,6,0
KRAKEN,quaero_fusioné,Méanmoins,10,Méanmoins,10,0
KRAKEN,quaero_fusioné,Conndisser,10,Conndisser,10,0
KRAKEN,quaero_fusioné,Jéremie,8,Jéremie,8,0
KRAKEN,quaero_fusioné,Croquerie,9,Croquerie,9,0
KRAKEN,quaero_fusioné,Jusquici,8,Jusquici,8,0
KRAKEN,quaero_fusioné,Gaie,4,Gaie,4,0
KRAKEN,quaero_fusioné,Compardison,11,Compardison,11,0
KRAKEN,quaero_fusioné,Comine,6,Comine,6,0
KRAKEN,quaero_fusioné,"Piers
Etat",10,Piers,5,-5
KRAKEN,quaero_fusioné,Convaincues,11,Convaincues,11,0
KRAKEN,quaero_fusioné,Reuries,7,Reuries,7,0
KRAKEN,quaero_fusioné,Clairs,6,Clairs,6,0
KRAKEN,quaero_fusioné,A Notrei,8,Notrei,6,-2
KRAKEN,quaero_fusioné,Belges,6,Belges,6,0
KRAKEN,quaero_fusioné,Suisse,6,Suisse,6,0
KRAKEN,quaero_fusioné,Rurions,7,Rurions,7,0
KRAKEN,quaero_fusioné,Journal,7,Journal,7,0
KRAKEN,quaero_fusioné,Lssacar,7,Lssacar,7,0
KRAKEN,quaero_fusioné,Issacar,7,Issacar,7,0
KRAKEN,quaero_fusioné,Espagnol,8,Espagnol,8,0
KRAKEN,quaero_fusioné,Veldsquer,9,Veldsquer,9,0
KRAKEN,quaero_fusioné,Essacar,7,Essacar,7,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,M. Lssacar,10,Lssacar,7,-3
KRAKEN,quaero_fusioné,Mon Dien,8,Dien,4,-4
KRAKEN,quaero_fusioné,Mton Dieu !,11,Dieu,4,-7
KRAKEN,quaero_fusioné,VOIEUR,6,VOIEUR,6,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Arouer,6,Arouer,6,0
KRAKEN,quaero_fusioné,"sufh
Sainmnent",14,Sainmnent,9,-5
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Assurer,7,Assurer,7,0
KRAKEN,quaero_fusioné,Monsicur,8,Monsicur,8,0
KRAKEN,quaero_fusioné,Caucase,7,Caucase,7,0
KRAKEN,quaero_fusioné,M. Randal,9,Randal,6,-3
KRAKEN,quaero_fusioné,Epoque,6,Epoque,6,0
KRAKEN,quaero_fusioné,Randal,6,Randal,6,0
KRAKEN,quaero_fusioné,Visite,6,Visite,6,0
KRAKEN,quaero_fusioné,Reureusemnent,13,Reureusemnent,13,0
KRAKEN,quaero_fusioné,M. Randal,9,Randal,6,-3
KRAKEN,quaero_fusioné,Issacar,7,Issacar,7,0
KRAKEN,quaero_fusioné,Banques,7,Banques,7,0
KRAKEN,quaero_fusioné,Epaignes,8,Epaignes,8,0
KRAKEN,quaero_fusioné,Me,2,Me,2,0
KRAKEN,quaero_fusioné,Banques,7,Banques,7,0
KRAKEN,quaero_fusioné,Etlhonnete,10,Etlhonnete,10,0
KRAKEN,quaero_fusioné,Isacar,6,Isacar,6,0
KRAKEN,quaero_fusioné,M. Randal,9,Randal,6,-3
KRAKEN,quaero_fusioné,Austriel,8,Austriel,8,0
KRAKEN,quaero_fusioné,Darbroek,8,Darbroek,8,0
KRAKEN,quaero_fusioné,Essacar,7,Essacar,7,0
KRAKEN,quaero_fusioné,Sentiments,10,Sentiments,10,0
KRAKEN,quaero_fusioné,Ranclle,7,Ranclle,7,0
KRAKEN,quaero_fusioné,Le Chien,8,Chien,5,-3
KRAKEN,quaero_fusioné,EEIN,4,EEIN,4,0
KRAKEN,quaero_fusioné,Vule,4,Vule,4,0
KRAKEN,quaero_fusioné,Darbrock,8,Darbrock,8,0
KRAKEN,quaero_fusioné,"Roi
Salomon",11,Salomon,7,-4
KRAKEN,quaero_fusioné,Biuzelles,9,Biuzelles,9,0
KRAKEN,quaero_fusioné,Monsieur,8,Monsieur,8,0
KRAKEN,quaero_fusioné,Rogetld,7,Rogetld,7,0
KRAKEN,quaero_fusioné,Scignements,11,Scignements,11,0
KRAKEN,quaero_fusioné,Issacar,7,Issacar,7,0
KRAKEN,quaero_fusioné,Dection,7,Dection,7,0
KRAKEN,quaero_fusioné,Rair,4,Rair,4,0
KRAKEN,quaero_fusioné,Corninencer,11,Corninencer,11,0
KRAKEN,quaero_fusioné,Reurs,5,Reurs,5,0
KRAKEN,quaero_fusioné,Belgique,8,Belgique,8,0
KRAKEN,quaero_fusioné,Rotte,5,Rotte,5,0
KRAKEN,quaero_fusioné,Lgurdi,6,Lgurdi,6,0
KRAKEN,quaero_fusioné,Couvent,7,Couvent,7,0
KRAKEN,quaero_fusioné,Egures,6,Egures,6,0
KRAKEN,quaero_fusioné,Touvre,6,Touvre,6,0
KRAKEN,quaero_fusioné,Thorieur,8,Thorieur,8,0
KRAKEN,quaero_fusioné,Gique,5,Gique,5,0
KRAKEN,quaero_fusioné,Chasse Cs,9,Chasse,6,-3
KRAKEN,quaero_fusioné,u Louvre,8,Louvre,6,-2
KRAKEN,quaero_fusioné,Vierge,6,Vierge,6,0
KRAKEN,quaero_fusioné,Sansrecompense,14,Sansrecompense,14,0
KRAKEN,quaero_fusioné,Cetettet,8,Cetettet,8,0
KRAKEN,quaero_fusioné,Ventive,7,Ventive,7,0
KRAKEN,quaero_fusioné,Glaises,7,Glaises,7,0
KRAKEN,quaero_fusioné,Vichy,5,Vichy,5,0
KRAKEN,quaero_fusioné,Etcette,7,Etcette,7,0
KRAKEN,quaero_fusioné,Crucikr,7,Crucikr,7,0
KRAKEN,quaero_fusioné,Scapulaire,10,Scapulaire,10,0
KRAKEN,quaero_fusioné,JONI,4,JONI,4,0
KRAKEN,quaero_fusioné,Vichy,5,Vichy,5,0
KRAKEN,quaero_fusioné,Broussaille,11,Broussaille,11,0
KRAKEN,quaero_fusioné,Broussaille,11,Broussaille,11,0
KRAKEN,quaero_fusioné,"cou
Vent",8,Vent,4,-4
KRAKEN,quaero_fusioné,Broussdille,11,Broussdille,11,0
KRAKEN,quaero_fusioné,Retizons,8,Retizons,8,0
KRAKEN,quaero_fusioné,Poissy,6,Poissy,6,0
KRAKEN,quaero_fusioné,Chaussons,9,Chaussons,9,0
KRAKEN,quaero_fusioné,Roger,5,Roger,5,0
KRAKEN,quaero_fusioné,Montons,7,Montons,7,0
KRAKEN,quaero_fusioné,Chammbre,8,Chammbre,8,0
KRAKEN,quaero_fusioné,Gauche,6,Gauche,6,0
KRAKEN,quaero_fusioné,Roger,5,Roger,5,0
KRAKEN,quaero_fusioné,Venise,6,Venise,6,0
KRAKEN,quaero_fusioné,Estce,5,Estce,5,0
KRAKEN,quaero_fusioné,Candur,6,Candur,6,0
KRAKEN,quaero_fusioné,Gement,6,Gement,6,0
KRAKEN,quaero_fusioné,Venise,6,Venise,6,0
KRAKEN,quaero_fusioné,Mercure,7,Mercure,7,0
