OCR,Modèle,Texte_spacy,Longueur_spacy,Texte_modele,Longueur_modele,Différence
TESSERACT,enrichi,Bruxelles,9,Bruxelles,9,0
TESSERACT,enrichi,Marguerite,10,Marguerite,10,0
TESSERACT,enrichi,Margot,6,Margot,6,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Maisvousécoutezdoncaux,22,Maisvousécoutezdoncaux,22,0
TESSERACT,enrichi,Commeauthéâtre,14,Commeauthéâtre,14,0
TESSERACT,enrichi,Margot,6,Margot,6,0
TESSERACT,enrichi,Belgique,8,Belgique,8,0
TESSERACT,enrichi,Digestion,9,Digestion,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Edouard,7,Edouard,7,0
TESSERACT,enrichi,Montmartre,10,Montmartre,10,0
TESSERACT,enrichi,la Seine,8,Seine,5,-3
TESSERACT,enrichi,Edouard,7,Edouard,7,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Sûreté,6,Sûreté,6,0
TESSERACT,enrichi,Edouard,7,Edouard,7,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Illégalement,12,Illégalement,12,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Georges !,9,Georges,7,-2
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Jagisse,7,Jagisse,7,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Mi,2,Mi,2,0
TESSERACT,enrichi,Charlotte,9,Charlotte,9,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Code,4,Code,4,0
TESSERACT,enrichi,Golgotha,8,Golgotha,8,0
TESSERACT,enrichi,Jésus,5,Jésus,5,0
TESSERACT,enrichi,Code,4,Code,4,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,l’Individu,10,Individu,8,-2
TESSERACT,enrichi,Numance,7,Numance,7,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Carlyle,7,Carlyle,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Europe,6,Europe,6,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,"Îa
Bourse",9,Bourse,6,-3
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Jérémie,7,Jérémie,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Belges,6,Belges,6,0
TESSERACT,enrichi,Suisse,6,Suisse,6,0
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,M. Issacar,10,Issacar,7,-3
TESSERACT,enrichi,M. Issacar,10,Issacar,7,-3
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,M. Ran-,7,Ran-,4,-3
TESSERACT,enrichi,M. Randal,9,Randal,6,-3
TESSERACT,enrichi,Mon Dieu !,10,Dieu,4,-6
TESSERACT,enrichi,Caucase,7,Caucase,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,M. Randal,9,Randal,6,-3
TESSERACT,enrichi,Monsieur!,9,Monsieur,8,-1
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,M. Randal,9,Randal,6,-3
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,M. Randal,9,Randal,6,-3
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Banques,7,Banques,7,0
TESSERACT,enrichi,Banques,7,Banques,7,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Randal,6,Randal,6,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Lens,4,Lens,4,0
TESSERACT,enrichi,Volontiers,10,Volontiers,10,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Issacar,7,Issacar,7,0
TESSERACT,enrichi,Tiens,5,Tiens,5,0
TESSERACT,enrichi,l’Individu,10,Individu,8,-2
TESSERACT,enrichi,Nature,6,Nature,6,0
TESSERACT,enrichi,au Louvre,9,Louvre,6,-3
TESSERACT,enrichi,Maïs,4,Maïs,4,0
TESSERACT,enrichi,Beaux-Arts,10,Beaux,5,-5
TESSERACT,enrichi,Sahara,6,Sahara,6,0
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,Vichy,5,Vichy,5,0
TESSERACT,enrichi,Vichy,5,Vichy,5,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Retirons,8,Retirons,8,0
TESSERACT,enrichi,Descendre,9,Descendre,9,0
TESSERACT,enrichi,Tiens,5,Tiens,5,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Venise,6,Venise,6,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,M. Delpich,10,Delpich,7,-3
TESSERACT,enrichi,Arlon,5,Arlon,5,0
TESSERACT,enrichi,Delpich,7,Delpich,7,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Venise,6,Venise,6,0
TESSERACT,enrichi,Canalazzo,9,Canalazzo,9,0
TESSERACT,enrichi,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi,Bourges,7,Bourges,7,0
TESSERACT,enrichi,Châteauroux,11,Châteauroux,11,0
TESSERACT,enrichi,Etila,5,Etila,5,0
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi,Césont,6,Césont,6,0
TESSERACT,enrichi,Belge,5,Belge,5,0
TESSERACT,enrichi,Etats,5,Etats,5,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Perse,5,Perse,5,0
TESSERACT,enrichi,Extrême-Orient,14,Extrême-Orient,14,0
TESSERACT,enrichi,le Japon,8,Japon,5,-3
TESSERACT,enrichi,la Chine,8,Chine,5,-3
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Jaunes,6,Jaunes,6,0
TESSERACT,enrichi,Oxford,6,Oxford,6,0
TESSERACT,enrichi,Asie Mineure,12,Mineure,7,-5
TESSERACT,enrichi,Diable !,8,Diable,6,-2
TESSERACT,enrichi,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi,Messieurs,9,Messieurs,9,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi,Dieu !,6,Dieu,4,-2
TESSERACT,enrichi,West-End,8,End,3,-5
TESSERACT,enrichi,Paternoster,11,Paternoster,11,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Kensington,10,Kensington,10,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Bon!,4,Bon,3,-1
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Roger-li-,9,Roger,5,-4
TESSERACT,enrichi,Randal,6,Randal,6,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Brous-,6,Brous-,6,0
TESSERACT,enrichi,Saille,6,Saille,6,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Kensington,10,Kensington,10,0
TESSERACT,enrichi,Brous-,6,Brous-,6,0
TESSERACT,enrichi,Juif,4,Juif,4,0
TESSERACT,enrichi,Juif,4,Juif,4,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Randal,6,Randal,6,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Venise,6,Venise,6,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Venise,6,Venise,6,0
TESSERACT,enrichi,Binocar,7,Binocar,7,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Justice,7,Justice,7,0
TESSERACT,enrichi,Conclusion,10,Conclusion,10,0
TESSERACT,enrichi,Conclusion,10,Conclusion,10,0
TESSERACT,enrichi,Saint,5,Saint,5,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Bravo!,6,Bravo,5,-1
TESSERACT,enrichi,Cayenne,7,Cayenne,7,0
TESSERACT,enrichi,Suisse,6,Suisse,6,0
TESSERACT,enrichi,Jours-ci,8,Jours,5,-3
TESSERACT,enrichi,Randal,6,Randal,6,0
TESSERACT,enrichi,la Ville-Lumière,16,Ville-Lumière,13,-3
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Juif,4,Juif,4,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Magasins,8,Magasins,8,0
TESSERACT,enrichi,Roger,5,Roger,5,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Mettez-,7,Mettez-,7,0
TESSERACT,enrichi,Broussaille,11,Broussaille,11,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Ecoute,6,Ecoute,6,0
TESSERACT,enrichi,Bois,4,Bois,4,0
TESSERACT,enrichi,Capoul,6,Capoul,6,0
TESSERACT,enrichi,Cartouche,9,Cartouche,9,0
TESSERACT,enrichi,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Bouguereau,10,Bouguereau,10,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi,Russe,5,Russe,5,0
TESSERACT,enrichi,Russe,5,Russe,5,0
TESSERACT,enrichi,Monsieur !,10,Monsieur,8,-2
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,M. Canonnier,12,Canonnier,9,-3
TESSERACT,enrichi,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Cher,4,Cher,4,0
TESSERACT,enrichi,Canonnier,9,Canonnier,9,0
TESSERACT,enrichi,Bailly,6,Bailly,6,0
TESSERACT,enrichi,Renée,5,Renée,5,0
TESSERACT,enrichi,Vaille,6,Vaille,6,0
TESSERACT,enrichi,de Belgique,11,Belgique,8,-3
TESSERACT,enrichi,Suisse,6,Suisse,6,0
TESSERACT,enrichi,Européen,8,Européen,8,0
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,"Ab!
Monsieur",12,Monsieur,8,-4
TESSERACT,enrichi,Anglaise,8,Anglaise,8,0
TESSERACT,enrichi,Centrale,8,Centrale,8,0
TESSERACT,enrichi,Lédas,5,Lédas,5,0
TESSERACT,enrichi,Dianes,6,Dianes,6,0
TESSERACT,enrichi,Danaés,6,Danaés,6,0
TESSERACT,enrichi,Minstruis,9,Minstruis,9,0
TESSERACT,enrichi,BIPÉDES,7,BIPÉDES,7,0
TESSERACT,enrichi,abbé Lamargelle,15,Lamargelle,10,-5
TESSERACT,enrichi,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi,Londres,7,Londres,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Mon Dieu,8,Dieu,4,-4
TESSERACT,enrichi,Eglise,6,Eglise,6,0
TESSERACT,enrichi,Roi,3,Roi,3,0
TESSERACT,enrichi,Code...,7,Code,4,-3
TESSERACT,enrichi,du Nord,7,Nord,4,-3
TESSERACT,enrichi,Mazas,5,Mazas,5,0
TESSERACT,enrichi,Jetrouve,8,Jetrouve,8,0
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,la Voix,7,Voix,4,-3
TESSERACT,enrichi,Bourse,6,Bourse,6,0
TESSERACT,enrichi,Eglise,6,Eglise,6,0
TESSERACT,enrichi,Code,4,Code,4,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Boulogne,8,Boulogne,8,0
TESSERACT,enrichi,Américain,9,Américain,9,0
TESSERACT,enrichi,Washington,10,Washington,10,0
TESSERACT,enrichi,Lafayette,9,Lafayette,9,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Américain,9,Américain,9,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Chambre,7,Chambre,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Onsieur,7,Onsieur,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,du Nord,7,Nord,4,-3
TESSERACT,enrichi,Centre,6,Centre,6,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,République,10,République,10,0
TESSERACT,enrichi,le Monsieur,11,Monsieur,8,-3
TESSERACT,enrichi,cher Monsieur,13,Monsieur,8,-5
TESSERACT,enrichi,Liront,6,Liront,6,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Le Monsieur,11,Monsieur,8,-3
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Suisse,6,Suisse,6,0
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Prison,6,Prison,6,0
TESSERACT,enrichi,la Vertu,8,Vertu,5,-3
TESSERACT,enrichi,Monsieur,8,Monsieur,8,0
TESSERACT,enrichi,Beaconsfield,12,Beaconsfield,12,0
TESSERACT,enrichi,Vandale,7,Vandale,7,0
TESSERACT,enrichi,Est,3,Est,3,0
TESSERACT,enrichi,Etcette,7,Etcette,7,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Capital,7,Capital,7,0
TESSERACT,enrichi,Futur,5,Futur,5,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Brrr !!!,8,Brrr,4,-4
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Sociale,7,Sociale,7,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Vantage,7,Vantage,7,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Société,7,Société,7,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Balon,5,Balon,5,0
TESSERACT,enrichi,Tiens!,6,Tiens,5,-1
TESSERACT,enrichi,Fraternité,10,Fraternité,10,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Vidocq,6,Vidocq,6,0
TESSERACT,enrichi,Némésis,7,Némésis,7,0
TESSERACT,enrichi,Bakounine,9,Bakounine,9,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Individualité,13,Individualité,13,0
TESSERACT,enrichi,Etat,4,Etat,4,0
TESSERACT,enrichi,Etat,4,Etat,4,0
